user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment,avg_order_value,recommended_discount
390,23,1065.59,13.772727272727272,3,4,5,Loyal,46.33,1.6
391,24,672.47,7.6521739130434785,5,4,5,Premium,28.019583333333333,0.0
392,7,67.83,16.666666666666668,3,2,2,Promising,9.69,22.9
393,11,381.75,19.2,2,3,4,Sleeping,34.70454545454545,0.0
394,6,345.02,27.0,1,2,4,High_Check,57.50333333333333,0.0
395,4,5.82,20.666666666666668,2,1,1,Lost,1.455,15.0
396,19,384.81,15.166666666666666,3,4,4,Loyal,20.25315789473684,0.0
397,4,34.93,4.666666666666667,5,1,1,New,8.7325,0.0
398,54,1502.92,6.830188679245283,5,5,5,Premium,27.83185185185185,0.0
399,4,54.3,12.666666666666666,4,1,1,New,13.575,0.0
400,6,175.64,27.0,1,2,3,Lost,29.27333333333333,15.0
401,5,119.23,14.5,3,1,2,New,23.846,0.0
402,5,40.58,13.5,3,1,1,New,8.116,0.0
403,33,1145.5,11.0625,4,5,5,Premium,34.71212121212121,0.0
404,7,201.51,13.5,3,2,3,Promising,28.787142857142857,22.9
405,6,55.78,22.4,1,2,1,Lost,9.296666666666667,15.0
406,5,168.04,17.0,3,1,3,New,33.608,0.0
407,5,157.54999999999998,16.75,3,1,3,New,31.509999999999998,0.0
408,5,69.63,28.0,1,1,2,Lost,13.925999999999998,15.0
409,87,2095.89,4.22093023255814,5,5,5,Premium,24.09068965517241,0.0
410,29,934.04,6.142857142857143,5,5,5,Premium,32.208275862068966,0.0
411,12,46.21,19.818181818181817,2,3,1,Sleeping,3.8508333333333336,0.0
412,5,91.47,21.25,2,1,2,Lost,18.294,15.0
413,21,820.34,8.0,5,4,5,Premium,39.063809523809525,0.0
414,4,90.31,26.666666666666668,1,1,2,Lost,22.5775,15.0
415,7,143.73,16.666666666666668,3,2,3,Promising,20.532857142857143,22.9
416,4,72.8,27.666666666666668,1,1,2,Lost,18.2,15.0
417,10,156.23,20.22222222222222,2,3,3,Sleeping,15.623,0.0
418,9,431.11,22.25,1,3,4,Sleeping,47.90111111111111,0.0
419,25,6.38,10.166666666666666,4,5,1,Frugal,0.2552,6.4
420,23,100.06,11.136363636363637,4,4,2,Frugal,4.350434782608696,6.4
421,4,45.7,21.33333333333333,2,1,1,Lost,11.425,15.0
422,28,548.31,9.296296296296296,4,5,4,Premium,19.5825,0.0
423,43,252.04,8.69047619047619,5,5,4,Premium,5.861395348837209,0.0
424,5,28.96,18.5,2,1,1,Lost,5.792,15.0
425,8,375.36,14.714285714285714,3,2,4,High_Check,46.92,0.0
426,14,114.23,16.076923076923077,3,4,2,Frugal,8.159285714285714,0.0
427,9,134.17000000000002,21.0,2,3,3,Sleeping,14.90777777777778,0.0
428,4,71.0,30.0,1,1,2,Lost,17.75,15.0
429,30,129.19,11.93103448275862,4,5,3,Loyal,4.306333333333333,1.6
430,9,150.6,10.375,4,3,3,Loyal,16.733333333333334,0.0
431,10,2.98,8.555555555555555,5,3,1,New,0.298,0.0
432,53,1483.63,6.480769230769231,5,5,5,Premium,27.99301886792453,0.0
433,6,120.77,19.2,2,2,2,Lost,20.128333333333334,15.0
434,5,114.06,11.25,4,1,2,New,22.812,0.0
435,14,130.38,14.461538461538462,3,4,3,Loyal,9.312857142857142,0.0
436,17,82.42,9.625,4,4,2,Frugal,4.848235294117647,6.4
437,20,388.07,16.526315789473685,3,4,4,Loyal,19.4035,1.6
438,12,670.31,8.727272727272727,5,3,5,Loyal,55.85916666666666,0.0
439,10,128.96,19.33333333333333,2,3,3,Sleeping,12.896,0.0
440,19,111.98,8.555555555555555,5,4,2,Frugal,5.893684210526316,0.0
441,15,330.14000000000004,21.5,2,4,4,Sleeping,22.009333333333338,10.0
442,13,621.83,18.5,2,3,5,Sleeping,47.83307692307692,0.0
443,11,241.21,14.5,3,3,3,Loyal,21.92818181818182,0.0
444,43,3958.11,5.619047619047619,5,5,5,Premium,92.04906976744186,0.0
445,5,16.060000000000002,21.75,2,1,1,Lost,3.2120000000000006,15.0
446,9,29.28,24.0,1,3,1,Sleeping,3.2533333333333334,0.0
447,6,44.38,18.2,2,2,1,Lost,7.396666666666667,15.0
448,34,893.58,10.181818181818182,4,5,5,Premium,26.281764705882352,0.0
449,22,264.13,10.142857142857142,4,4,4,Premium,12.00590909090909,0.0
450,18,665.34,16.764705882352942,3,4,5,Loyal,36.96333333333334,0.0
451,33,977.82,9.28125,4,5,5,Premium,29.630909090909093,0.0
452,25,808.29,5.75,5,5,5,Premium,32.3316,0.0
453,14,303.73,18.307692307692307,2,4,4,Sleeping,21.695,0.0
454,55,721.55,6.407407407407407,5,5,5,Premium,13.11909090909091,0.0
455,8,226.09,3.571428571428572,5,2,3,Promising,28.26125,22.9
456,7,114.39,18.166666666666668,2,2,2,Lost,16.341428571428573,15.0
457,5,75.15,18.5,2,1,2,Lost,15.030000000000001,15.0
458,15,659.29,14.928571428571429,3,4,5,Loyal,43.952666666666666,0.0
459,24,557.81,11.869565217391305,4,4,5,Premium,23.24208333333333,0.0
460,4,87.72,27.666666666666668,1,1,2,Lost,21.93,15.0
461,5,4.21,29.5,1,1,1,Lost,0.842,15.0
462,60,2716.9700000000003,5.711864406779661,5,5,5,Premium,45.282833333333336,0.0
463,8,294.46,19.0,2,2,4,High_Check,36.8075,0.0
464,50,1127.86,7.428571428571429,5,5,5,Premium,22.557199999999998,0.0
465,41,1008.77,8.25,5,5,5,Premium,24.604146341463416,0.0
466,32,1900.97,11.483870967741936,4,5,5,Premium,59.4053125,0.0
467,6,70.13000000000001,10.6,4,2,2,Promising,11.688333333333334,22.9
468,7,42.93,27.166666666666668,1,2,1,Lost,6.132857142857143,15.0
469,9,125.1,23.25,1,3,2,Sleeping,13.899999999999999,0.0
470,17,134.11,7.5625,5,4,3,Loyal,7.8888235294117655,0.0
471,7,233.98,10.833333333333334,4,2,3,Promising,33.425714285714285,22.9
472,5,16.76,26.0,1,1,1,Lost,3.3520000000000003,15.0
473,12,356.19000000000005,7.727272727272727,5,3,4,Loyal,29.682500000000005,0.0
474,30,314.1,7.793103448275862,5,5,4,Premium,10.47,0.0
475,29,211.68,9.464285714285714,4,5,3,Loyal,7.299310344827586,1.6
476,17,520.18,16.0625,3,4,4,Loyal,30.59882352941176,0.0
477,5,31.61,12.25,4,1,1,New,6.322,0.0
478,9,76.0,19.0,2,3,2,Sleeping,8.444444444444445,0.0
479,24,200.51,13.956521739130435,3,4,3,Loyal,8.354583333333332,1.6
480,13,276.12,4.083333333333333,5,3,4,Loyal,21.240000000000002,0.0
481,36,1106.85,10.0,4,5,5,Premium,30.74583333333333,0.0
482,10,296.97,16.22222222222222,3,3,4,Loyal,29.697000000000003,0.0
483,10,36.19,15.0,3,3,1,New,3.6189999999999998,0.0
484,11,103.52,23.9,1,3,2,Sleeping,9.41090909090909,0.0
485,13,170.53,12.083333333333334,4,3,3,Loyal,13.117692307692307,0.0
486,13,658.45,20.25,2,3,5,Sleeping,50.650000000000006,0.0
487,34,1392.33,9.848484848484848,4,5,5,Premium,40.95088235294117,0.0
488,7,246.28,24.166666666666668,1,2,3,Lost,35.182857142857145,15.0
489,8,242.57,17.142857142857142,2,2,3,Lost,30.32125,15.0
490,4,2.1,19.666666666666668,2,1,1,Lost,0.525,15.0
491,4,86.21,27.33333333333333,1,1,2,Lost,21.5525,15.0
492,6,112.69,9.8,4,2,2,Promising,18.781666666666666,22.9
493,8,169.92000000000002,11.571428571428571,4,2,3,Promising,21.240000000000002,22.9
494,4,366.04,19.0,2,1,4,High_Check,91.51,0.0
495,25,743.67,13.416666666666666,3,5,5,Loyal,29.746799999999997,1.6
496,83,1429.96,3.414634146341464,5,5,5,Premium,17.22843373493976,0.0
497,10,547.0699999999999,11.88888888888889,4,3,4,Loyal,54.706999999999994,0.0
498,13,265.4,20.5,2,3,4,Sleeping,20.415384615384614,0.0
499,7,184.15,5.0,5,2,3,Promising,26.307142857142857,22.9
500,4,13.94,15.666666666666666,3,1,1,New,3.485,0.0
501,7,198.13,24.83333333333333,1,2,3,Lost,28.304285714285715,15.0
502,8,434.72,17.571428571428573,2,2,4,High_Check,54.34,0.0
503,37,933.11,10.0,4,5,5,Premium,25.21918918918919,0.0
504,5,148.13,25.0,1,1,3,Lost,29.625999999999998,15.0
505,4,43.56,20.666666666666668,2,1,1,Lost,10.89,15.0
506,5,80.29,25.5,1,1,2,Lost,16.058,15.0
507,8,305.27000000000004,9.142857142857142,4,2,4,High_Check,38.158750000000005,0.0
508,20,686.9100000000001,11.63157894736842,4,4,5,Premium,34.3455,0.0
509,12,508.37,20.181818181818183,2,3,4,Sleeping,42.36416666666667,0.0
510,10,49.95,5.666666666666667,5,3,1,New,4.995,0.0
511,6,109.77,22.6,1,2,2,Lost,18.294999999999998,15.0
512,5,144.04000000000002,20.25,2,1,3,Lost,28.808000000000003,15.0
513,4,29.47,12.666666666666666,4,1,1,New,7.3675,0.0
514,6,73.09,9.8,4,2,2,Promising,12.181666666666667,22.9
515,20,190.44,12.421052631578949,4,4,3,Loyal,9.522,1.6
516,94,2209.53,3.924731182795699,5,5,5,Premium,23.50563829787234,0.0
517,5,132.14,9.0,4,1,3,New,26.427999999999997,0.0
518,6,53.24,24.4,1,2,1,Lost,8.873333333333333,15.0
519,11,8.57,15.6,3,3,1,New,0.7790909090909092,0.0
520,30,667.33,11.20689655172414,4,5,5,Premium,22.244333333333334,0.0
521,7,191.45,23.166666666666668,1,2,3,Lost,27.349999999999998,15.0
522,11,122.85,23.1,1,3,2,Sleeping,11.168181818181818,0.0
523,13,61.49,20.25,2,3,2,Sleeping,4.73,0.0
524,6,262.81,26.4,1,2,4,High_Check,43.80166666666667,0.0
525,37,93.63,10.0,4,5,2,Frugal,2.5305405405405406,6.4
526,5,96.78,17.25,2,1,2,Lost,19.356,15.0
527,4,9.88,29.33333333333333,1,1,1,Lost,2.47,15.0
528,35,1136.18,10.411764705882351,4,5,5,Premium,32.46228571428571,0.0
529,51,1110.48,6.38,5,5,5,Premium,21.774117647058823,0.0
530,4,143.29000000000002,7.0,5,1,3,New,35.822500000000005,0.0
531,30,344.11,11.79310344827586,4,5,4,Premium,11.470333333333334,0.0
532,5,56.25,23.5,1,1,1,Lost,11.25,15.0
533,5,45.89,21.25,2,1,1,Lost,9.178,15.0
534,8,82.13,17.142857142857142,2,2,2,Lost,10.26625,15.0
535,29,733.44,8.714285714285714,5,5,5,Premium,25.291034482758622,0.0
536,4,90.0,25.33333333333333,1,1,2,Lost,22.5,15.0
537,6,22.38,13.8,3,2,1,New,3.73,0.0
538,27,288.55,13.115384615384617,3,5,4,Loyal,10.687037037037037,1.6
539,18,605.34,17.764705882352942,2,4,5,Sleeping,33.63,10.0
540,6,89.18,14.0,3,2,2,Promising,14.863333333333335,22.9
541,6,47.67999999999999,22.4,1,2,1,Lost,7.946666666666665,15.0
542,4,74.13000000000001,14.666666666666666,3,1,2,New,18.532500000000002,0.0
543,12,147.09,13.545454545454543,3,3,3,Loyal,12.2575,0.0
544,5,17.71,15.75,3,1,1,New,3.5420000000000003,0.0
545,5,122.22,12.0,4,1,2,New,24.444,0.0
546,7,109.82999999999998,26.166666666666668,1,2,2,Lost,15.689999999999998,15.0
547,11,171.64,5.8,5,3,3,Loyal,15.603636363636362,0.0
548,8,130.68,19.0,2,2,3,Lost,16.335,15.0
549,11,65.3,16.9,3,3,2,Promising,5.9363636363636365,3.6
550,5,334.29,13.5,3,1,4,High_Check,66.858,0.0
551,11,256.07,20.8,2,3,4,Sleeping,23.279090909090908,0.0
552,13,201.36,13.0,3,3,3,Loyal,15.48923076923077,0.0
553,10,227.43,20.77777777777778,2,3,3,Sleeping,22.743000000000002,0.0
554,7,194.13,25.666666666666668,1,2,3,Lost,27.732857142857142,15.0
555,12,273.69,18.545454545454547,2,3,4,Sleeping,22.8075,0.0
556,4,87.08,3.0,5,1,2,New,21.77,0.0
557,6,86.59,25.4,1,2,2,Lost,14.431666666666667,15.0
558,28,893.8199999999999,7.185185185185185,5,5,5,Premium,31.922142857142855,0.0
559,23,634.14,12.454545454545457,4,4,5,Premium,27.571304347826086,0.0
560,35,399.44,7.735294117647059,5,5,4,Premium,11.412571428571429,0.0
561,5,80.93,20.75,2,1,2,Lost,16.186,15.0
562,52,144.04000000000002,4.568627450980392,5,5,3,Loyal,2.7700000000000005,1.6
563,6,77.48,11.6,4,2,2,Promising,12.913333333333334,22.9
564,10,271.62,23.77777777777778,1,3,4,Sleeping,27.162,0.0
565,6,36.95,17.2,2,2,1,Lost,6.158333333333334,15.0
566,14,110.13,19.846153846153847,2,4,2,Frugal,7.866428571428571,0.0
567,22,820.5,15.047619047619047,3,4,5,Loyal,37.29545454545455,1.6
568,11,311.46,15.0,3,3,4,Loyal,28.314545454545453,0.0
569,4,5.8,30.0,1,1,1,Lost,1.45,15.0
570,7,141.49,17.333333333333332,2,2,3,Lost,20.212857142857143,15.0
571,7,182.46,19.5,2,2,3,Lost,26.065714285714286,15.0
572,4,69.61,8.0,5,1,2,New,17.4025,0.0
573,16,284.15000000000003,13.733333333333333,3,4,4,Loyal,17.759375000000002,0.0
574,12,203.47,15.181818181818182,3,3,3,Loyal,16.955833333333334,0.0
575,5,66.59,22.0,2,1,2,Lost,13.318000000000001,15.0
576,7,51.37,26.83333333333333,1,2,1,Lost,7.338571428571428,15.0
577,6,200.94,13.8,3,2,3,Promising,33.49,22.9
578,4,78.87,17.666666666666668,2,1,2,Lost,19.7175,15.0
579,4,24.63,28.33333333333333,1,1,1,Lost,6.1575,15.0
580,22,412.7,15.333333333333334,3,4,4,Loyal,18.759090909090908,1.6
581,4,48.3,30.0,1,1,1,Lost,12.075,15.0
582,22,751.4100000000001,15.142857142857142,3,4,5,Loyal,34.155,1.6
583,35,1948.76,9.823529411764708,4,5,5,Premium,55.67885714285714,0.0
584,9,126.07,12.125,4,3,2,Promising,14.007777777777777,22.9
585,12,86.34,19.272727272727277,2,3,2,Sleeping,7.195,0.0
586,5,67.53,20.5,2,1,2,Lost,13.506,15.0
587,13,253.67,12.583333333333334,4,3,4,Loyal,19.513076923076923,0.0
588,19,305.14,12.555555555555555,4,4,4,Premium,16.06,0.0
589,5,179.7,14.75,3,1,3,New,35.94,0.0
590,5,39.97,12.5,4,1,1,New,7.994,0.0
591,8,37.14,3.4285714285714284,5,2,1,New,4.6425,0.0
592,5,138.68,21.25,2,1,3,Lost,27.736,15.0
593,18,369.97,16.352941176470587,3,4,4,Loyal,20.553888888888892,0.0
594,6,83.32,28.2,1,2,2,Lost,13.886666666666665,15.0
595,8,122.07,24.428571428571427,1,2,2,Lost,15.25875,15.0
596,65,2315.52,5.625,5,5,5,Premium,35.623384615384616,0.0
597,8,210.27,23.0,1,2,3,Lost,26.28375,15.0
598,8,4.51,11.0,4,2,1,New,0.56375,0.0
599,33,108.92,5.40625,5,5,2,Frugal,3.3006060606060608,6.4
600,8,278.35,8.857142857142858,4,2,4,High_Check,34.79375,0.0
601,10,171.55,15.666666666666666,3,3,3,Loyal,17.155,0.0
602,8,57.53,8.0,5,2,1,New,7.19125,0.0
603,6,202.48,21.8,2,2,3,Lost,33.74666666666666,15.0
604,28,1269.55,12.51851851851852,4,5,5,Premium,45.341071428571425,0.0
605,6,219.99,19.0,2,2,3,Lost,36.665,15.0
606,31,397.69,9.766666666666667,4,5,4,Premium,12.828709677419354,0.0
607,11,122.09,16.6,3,3,2,Promising,11.09909090909091,3.6
608,14,39.0,18.615384615384617,2,4,1,Frugal,2.7857142857142856,6.4
609,19,197.56,18.22222222222222,2,4,3,Sleeping,10.397894736842105,10.0
610,4,77.69,11.333333333333334,4,1,2,New,19.4225,0.0
611,17,144.92000000000002,13.8125,3,4,3,Loyal,8.524705882352942,0.0
612,40,1456.73,8.76923076923077,4,5,5,Premium,36.41825,0.0
613,13,351.0,7.916666666666667,5,3,4,Loyal,27.0,0.0
614,4,72.44999999999999,26.666666666666668,1,1,2,Lost,18.112499999999997,15.0
615,5,79.87,25.5,1,1,2,Lost,15.974,15.0
616,29,877.66,10.964285714285714,4,5,5,Premium,30.264137931034483,0.0
617,11,197.04,7.1,5,3,3,Loyal,17.91272727272727,0.0
618,28,925.0,10.814814814814817,4,5,5,Premium,33.035714285714285,0.0
619,5,0.0,23.0,1,1,1,Lost,0.0,15.0
620,6,0.0,29.6,1,2,1,Lost,0.0,15.0
621,5,382.06,22.5,1,1,4,High_Check,76.412,0.0
622,6,99.42,24.2,1,2,2,Lost,16.57,15.0
623,12,367.66,19.363636363636363,2,3,4,Sleeping,30.638333333333335,0.0
624,7,31.54,22.33333333333333,1,2,1,Lost,4.505714285714285,15.0
625,4,48.43,17.666666666666668,2,1,1,Lost,12.1075,15.0
626,95,1067.17,2.74468085106383,5,5,5,Premium,11.233368421052633,0.0
627,4,0.0,30.0,1,1,1,Lost,0.0,15.0
628,4,267.29,26.33333333333333,1,1,4,High_Check,66.8225,0.0
629,8,131.51999999999998,23.142857142857142,1,2,3,Lost,16.439999999999998,15.0
630,42,599.8,8.463414634146341,5,5,5,Premium,14.28095238095238,0.0
631,8,98.04,19.0,2,2,2,Lost,12.255,15.0
632,6,114.63,16.0,3,2,2,Promising,19.105,22.9
633,5,27.700000000000003,23.25,1,1,1,Lost,5.540000000000001,15.0
634,12,227.61,13.363636363636363,3,3,3,Loyal,18.9675,0.0
635,24,219.35,14.782608695652174,3,4,3,Loyal,9.139583333333333,1.6
636,22,41.41,12.952380952380953,3,4,1,Frugal,1.882272727272727,6.4
637,18,131.07,13.588235294117649,3,4,3,Loyal,7.281666666666666,0.0
638,21,127.37,14.2,3,4,2,Frugal,6.0652380952380955,0.0
639,4,60.74,13.0,3,1,2,New,15.185,0.0
640,4,69.55,10.333333333333334,4,1,2,New,17.3875,0.0
641,30,1354.84,8.206896551724139,5,5,5,Premium,45.16133333333333,0.0
642,7,49.68,20.5,2,2,1,Lost,7.097142857142857,15.0
643,10,318.48,19.22222222222222,2,3,4,Sleeping,31.848000000000003,0.0
644,4,28.35,6.333333333333333,5,1,1,New,7.0875,0.0
645,40,610.3399999999999,6.717948717948718,5,5,5,Premium,15.258499999999998,0.0
646,57,1941.48,6.482142857142857,5,5,5,Premium,34.061052631578946,0.0
647,10,151.43,13.0,3,3,3,Loyal,15.143,0.0
648,5,165.87,24.0,1,1,3,Lost,33.174,15.0
649,46,2416.12,8.066666666666666,5,5,5,Premium,52.52434782608695,0.0
650,10,286.93,16.0,3,3,4,Loyal,28.693,0.0
651,15,517.6,6.071428571428571,5,4,4,Premium,34.50666666666667,0.0
652,96,765.99,3.610526315789474,5,5,5,Premium,7.9790625,0.0
653,26,1094.46,12.04,4,5,5,Premium,42.09461538461539,0.0
654,9,25.25,8.5,5,3,1,New,2.8055555555555554,0.0
655,79,1993.14,4.67948717948718,5,5,5,Premium,25.22962025316456,0.0
656,4,30.08,23.0,1,1,1,Lost,7.52,15.0
657,31,856.8,9.333333333333334,4,5,5,Premium,27.638709677419353,0.0
658,33,1326.2,11.15625,4,5,5,Premium,40.18787878787879,0.0
659,4,30.92,21.0,2,1,1,Lost,7.73,15.0
660,10,247.82,21.444444444444443,2,3,3,Sleeping,24.782,0.0
661,10,202.93,13.11111111111111,3,3,3,Loyal,20.293,0.0
662,13,370.41,13.916666666666666,3,3,4,Loyal,28.493076923076924,0.0
663,5,4.63,17.25,2,1,1,Lost,0.9259999999999999,15.0
664,8,159.94,23.714285714285715,1,2,3,Lost,19.9925,15.0
665,22,170.68,13.095238095238097,3,4,3,Loyal,7.758181818181819,1.6
666,4,3.25,30.0,1,1,1,Lost,0.8125,15.0
667,76,661.05,4.493333333333333,5,5,5,Premium,8.698026315789473,0.0
668,15,317.8,18.0,2,4,4,Sleeping,21.186666666666667,10.0
669,29,421.73,8.107142857142858,5,5,4,Premium,14.54241379310345,0.0
670,6,85.88000000000001,19.6,2,2,2,Lost,14.313333333333334,15.0
671,9,141.99,25.125,1,3,3,Sleeping,15.776666666666667,0.0
672,19,998.47,14.38888888888889,3,4,5,Loyal,52.55105263157895,0.0
673,7,152.4,18.666666666666668,2,2,3,Lost,21.771428571428572,15.0
674,5,241.42,7.5,5,1,3,New,48.284,0.0
675,11,169.53,22.0,2,3,3,Sleeping,15.411818181818182,0.0
676,12,70.17999999999999,21.818181818181817,2,3,2,Sleeping,5.848333333333333,0.0
677,6,9.0,20.6,2,2,1,Lost,1.5,15.0
678,22,264.38,11.571428571428571,4,4,4,Premium,12.017272727272728,0.0
679,9,50.84,21.0,2,3,1,Sleeping,5.648888888888889,0.0
680,7,27.04,19.5,2,2,1,Lost,3.8628571428571425,15.0
681,6,240.83,10.8,4,2,3,Promising,40.138333333333335,22.9
682,20,83.55,12.736842105263158,4,4,2,Frugal,4.1775,6.4
683,7,272.63,20.0,2,2,4,High_Check,38.94714285714286,0.0
684,27,135.88,7.1923076923076925,5,5,3,Loyal,5.032592592592592,1.6
685,5,76.46000000000001,20.5,2,1,2,Lost,15.292000000000002,15.0
686,4,5.550000000000001,18.0,2,1,1,Lost,1.3875000000000002,15.0
687,20,1696.17,13.210526315789474,3,4,5,Loyal,84.80850000000001,1.6
688,64,1234.68,4.238095238095238,5,5,5,Premium,19.291875,0.0
689,4,107.14,30.0,1,1,2,Lost,26.785,15.0
690,100,1727.41,3.393939393939394,5,5,5,Premium,17.2741,0.0
691,23,120.25,13.772727272727272,3,4,2,Frugal,5.228260869565218,0.0
692,12,111.73,19.818181818181817,2,3,2,Sleeping,9.310833333333333,0.0
693,6,127.62,13.4,3,2,2,Promising,21.27,22.9
694,9,32.63,22.625,1,3,1,Sleeping,3.6255555555555556,0.0
695,4,59.42,4.333333333333333,5,1,2,New,14.855,0.0
696,39,1150.93,9.210526315789474,4,5,5,Premium,29.511025641025643,0.0
697,6,1.98,17.2,2,2,1,Lost,0.33,15.0
698,6,243.3,28.6,1,2,3,Lost,40.550000000000004,15.0
699,37,2102.65,9.86111111111111,4,5,5,Premium,56.82837837837838,0.0
700,9,203.64,2.25,5,3,3,Loyal,22.626666666666665,0.0
701,8,130.46,25.714285714285715,1,2,3,Lost,16.3075,15.0
702,27,378.43,11.73076923076923,4,5,4,Premium,14.015925925925925,0.0
703,10,245.81,7.222222222222222,5,3,3,Loyal,24.581,0.0
704,7,265.31,15.5,3,2,4,High_Check,37.901428571428575,0.0
705,7,30.33,17.833333333333332,2,2,1,Lost,4.332857142857143,15.0
706,11,301.93,17.9,2,3,4,Sleeping,27.44818181818182,0.0
707,13,111.71,19.416666666666668,2,3,2,Sleeping,8.593076923076923,0.0
708,15,176.16,20.785714285714285,2,4,3,Sleeping,11.744,10.0
709,6,135.75,6.8,5,2,3,Promising,22.625,22.9
710,17,407.72,15.875,3,4,4,Loyal,23.983529411764707,0.0
711,6,130.62,12.8,4,2,3,Promising,21.77,22.9
712,5,43.91,30.0,1,1,1,Lost,8.782,15.0
713,16,301.75,12.8,4,4,4,Premium,18.859375,0.0
714,16,189.52,17.133333333333333,2,4,3,Sleeping,11.845,10.0
715,14,51.66,15.615384615384617,3,4,1,Frugal,3.69,6.4
716,5,36.11,11.75,4,1,1,New,7.2219999999999995,0.0
717,8,21.05,9.428571428571429,4,2,1,New,2.63125,0.0
718,4,60.400000000000006,29.33333333333333,1,1,2,Lost,15.100000000000001,15.0
719,73,2309.89,5.027777777777778,5,5,5,Premium,31.642328767123285,0.0
720,24,972.76,14.608695652173912,3,4,5,Loyal,40.531666666666666,1.6
721,19,808.16,10.5,4,4,5,Premium,42.53473684210526,0.0
722,9,241.83,16.375,3,3,3,Loyal,26.87,0.0
723,14,869.77,19.384615384615383,2,4,5,Sleeping,62.12642857142857,0.0
724,4,59.33,22.33333333333333,1,1,2,Lost,14.8325,15.0
725,10,170.08,13.11111111111111,3,3,3,Loyal,17.008000000000003,0.0
726,8,308.72,19.142857142857142,2,2,4,High_Check,38.59,0.0
727,22,257.06,16.61904761904762,3,4,4,Loyal,11.684545454545455,1.6
728,19,313.82,17.38888888888889,2,4,4,Sleeping,16.51684210526316,10.0
729,60,1152.17,6.169491525423729,5,5,5,Premium,19.202833333333334,0.0
730,12,113.34,18.727272727272727,2,3,2,Sleeping,9.445,0.0
731,10,100.64,14.88888888888889,3,3,2,Promising,10.064,22.9
732,42,128.61,8.902439024390244,4,5,3,Loyal,3.0621428571428573,1.6
733,5,138.04000000000002,19.5,2,1,3,Lost,27.608000000000004,15.0
734,8,322.22,14.714285714285714,3,2,4,High_Check,40.2775,0.0
735,10,418.6,7.777777777777778,5,3,4,Loyal,41.86,0.0
736,4,86.12,24.0,1,1,2,Lost,21.53,15.0
737,16,55.19,11.333333333333334,4,4,1,Frugal,3.449375,6.4
738,8,241.33,25.428571428571427,1,2,3,Lost,30.16625,15.0
739,4,33.08,30.0,1,1,1,Lost,8.27,15.0
740,6,55.67,8.2,5,2,1,New,9.278333333333334,0.0
741,30,680.52,7.827586206896552,5,5,5,Premium,22.684,0.0
742,14,99.17,18.07692307692308,2,4,2,Frugal,7.083571428571429,0.0
743,6,84.43,16.0,3,2,2,Promising,14.071666666666667,22.9
744,6,151.22,22.0,2,2,3,Lost,25.203333333333333,15.0
745,10,150.91,8.11111111111111,5,3,3,Loyal,15.091,0.0
746,9,14.73,16.0,3,3,1,New,1.6366666666666667,0.0
747,8,245.82,21.142857142857142,2,2,3,Lost,30.7275,15.0
748,4,61.79,14.666666666666666,3,1,2,New,15.4475,0.0
749,10,256.2,11.77777777777778,4,3,4,Loyal,25.619999999999997,0.0
750,4,43.29,22.0,2,1,1,Lost,10.8225,15.0
751,7,68.53,29.666666666666668,1,2,2,Lost,9.790000000000001,15.0
752,12,275.61,17.181818181818183,2,3,4,Sleeping,22.9675,0.0
753,4,120.03,30.0,1,1,2,Lost,30.0075,15.0
754,14,200.8,20.53846153846154,2,4,3,Sleeping,14.342857142857143,0.0
755,13,121.84,10.416666666666666,4,3,2,Promising,9.372307692307693,3.6
756,22,759.1,8.952380952380953,4,4,5,Premium,34.50454545454546,0.0
757,6,95.55,15.2,3,2,2,Promising,15.924999999999999,22.9
758,34,599.6700000000001,9.848484848484848,4,5,5,Premium,17.637352941176474,0.0
759,4,26.57,25.33333333333333,1,1,1,Lost,6.6425,15.0
760,5,8.849999999999998,11.0,4,1,1,New,1.7699999999999996,0.0
761,9,285.34,18.875,2,3,4,Sleeping,31.70444444444444,0.0
762,47,1294.66,7.521739130434782,5,5,5,Premium,27.54595744680851,0.0
763,4,26.25,21.33333333333333,2,1,1,Lost,6.5625,15.0
