user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment
553,10,227.43,20.77777777777778,2,3,3,Sleeping
554,7,194.13,25.666666666666668,1,2,3,Lost
555,12,273.69,18.545454545454547,2,3,4,Sleeping
556,4,87.08,3.0,5,1,2,New
557,6,86.59,25.4,1,2,2,Lost
558,28,893.8199999999999,7.185185185185185,5,5,5,Premium
559,23,634.14,12.454545454545455,4,4,5,Premium
560,35,399.44,7.735294117647059,5,5,4,Premium
561,5,80.93,20.75,2,1,2,Lost
562,52,144.04000000000002,4.568627450980392,5,5,3,Loyal
563,6,77.48,11.6,4,2,2,Promising
564,10,271.62,23.77777777777778,1,3,4,Sleeping
565,6,36.95,17.2,2,2,1,Lost
566,14,110.13,19.846153846153847,2,4,2,Frugal
567,22,820.5,15.047619047619047,3,4,5,Loyal
568,11,311.46,15.0,3,3,4,Loyal
569,4,5.8,30.0,1,1,1,Lost
570,7,141.49,17.333333333333332,2,2,3,Lost
571,7,182.45999999999998,19.5,2,2,3,Lost
572,4,69.61,8.0,5,1,2,New
573,16,284.15000000000003,13.733333333333333,3,4,4,Loyal
574,12,203.47,15.181818181818182,3,3,3,Loyal
575,5,66.59,22.0,2,1,2,Lost
576,7,51.37,26.833333333333332,1,2,1,Lost
577,6,200.94,13.8,3,2,3,Promising
578,4,78.87,17.666666666666668,2,1,2,Lost
579,4,24.63,28.333333333333332,1,1,1,Lost
580,22,412.7,15.333333333333334,3,4,4,Loyal
581,4,48.3,30.0,1,1,1,Lost
582,22,751.4100000000001,15.142857142857142,3,4,5,Loyal
583,35,1948.76,9.823529411764707,4,5,5,Premium
584,9,126.07,12.125,4,3,2,Promising
585,12,86.34,19.272727272727273,2,3,2,Sleeping
586,5,67.53,20.5,2,1,2,Lost
587,13,253.67,12.583333333333334,4,3,4,Loyal
588,19,305.14,12.555555555555555,4,4,4,Premium
589,5,179.7,14.75,3,1,3,New
590,5,39.97,12.5,4,1,1,New
591,8,37.14,3.4285714285714284,5,2,1,New
592,5,138.68,21.25,2,1,3,Lost
593,18,369.97,16.352941176470587,3,4,4,Loyal
594,6,83.32,28.2,1,2,2,Lost
595,8,122.07,24.428571428571427,1,2,2,Lost
596,65,2315.52,5.625,5,5,5,Premium
597,8,210.26999999999998,23.0,1,2,3,Lost
598,8,4.51,11.0,4,2,1,New
599,33,108.92,5.40625,5,5,2,Frugal
600,8,278.35,8.857142857142858,4,2,4,High_Check
601,10,171.55,15.666666666666666,3,3,3,Loyal
602,8,57.53,8.0,5,2,1,New
603,6,202.48000000000002,21.8,2,2,3,Lost
604,28,1269.55,12.518518518518519,4,5,5,Premium
605,6,219.99,19.0,2,2,3,Lost
606,31,397.69,9.766666666666667,4,5,4,Premium
607,11,122.09,16.6,3,3,2,Promising
608,14,39.0,18.615384615384617,2,4,1,Frugal
609,19,197.56,18.22222222222222,2,4,3,Sleeping
610,4,77.69,11.333333333333334,4,1,2,New
611,17,144.92000000000002,13.8125,3,4,3,Loyal
612,40,1456.73,8.76923076923077,4,5,5,Premium
613,13,351.0,7.916666666666667,5,3,4,Loyal
614,4,72.44999999999999,26.666666666666668,1,1,2,Lost
615,5,79.87,25.5,1,1,2,Lost
616,29,877.66,10.964285714285714,4,5,5,Premium
617,11,197.04000000000002,7.1,5,3,3,Loyal
618,28,925.0,10.814814814814815,4,5,5,Premium
619,5,0.0,23.0,1,1,1,Lost
620,6,0.0,29.6,1,2,1,Lost
621,5,382.06,22.5,1,1,4,High_Check
622,6,99.42,24.2,1,2,2,Lost
623,12,367.66,19.363636363636363,2,3,4,Sleeping
624,7,31.54,22.333333333333332,1,2,1,Lost
625,4,48.43,17.666666666666668,2,1,1,Lost
626,95,1067.17,2.74468085106383,5,5,5,Premium
627,4,0.0,30.0,1,1,1,Lost
628,4,267.28999999999996,26.333333333333332,1,1,4,High_Check
629,8,131.51999999999998,23.142857142857142,1,2,3,Lost
630,42,599.8,8.463414634146341,5,5,5,Premium
631,8,98.04,19.0,2,2,2,Lost
632,6,114.63,16.0,3,2,2,Promising
633,5,27.700000000000003,23.25,1,1,1,Lost
634,12,227.61,13.363636363636363,3,3,3,Loyal
635,24,219.35,14.782608695652174,3,4,3,Loyal
636,22,41.41,12.952380952380953,3,4,1,Frugal
637,18,131.07,13.588235294117647,3,4,3,Loyal
638,21,127.37,14.2,3,4,2,Frugal
639,4,60.74,13.0,3,1,2,New
640,4,69.55,10.333333333333334,4,1,2,New
641,30,1354.84,8.206896551724139,5,5,5,Premium
642,7,49.68,20.5,2,2,1,Lost
643,10,318.48,19.22222222222222,2,3,4,Sleeping
644,4,28.35,6.333333333333333,5,1,1,New
645,40,610.3399999999999,6.717948717948718,5,5,5,Premium
646,57,1941.48,6.482142857142857,5,5,5,Premium
647,10,151.43,13.0,3,3,3,Loyal
648,5,165.87,24.0,1,1,3,Lost
649,46,2416.12,8.066666666666666,5,5,5,Premium
650,10,286.93,16.0,3,3,4,Loyal
651,15,517.6,6.071428571428571,5,4,4,Premium
652,96,765.99,3.610526315789474,5,5,5,Premium
653,26,1094.46,12.04,4,5,5,Premium
654,9,25.25,8.5,5,3,1,New
655,79,1993.14,4.67948717948718,5,5,5,Premium
656,4,30.08,23.0,1,1,1,Lost
657,31,856.8,9.333333333333334,4,5,5,Premium
658,33,1326.2,11.15625,4,5,5,Premium
659,4,30.92,21.0,2,1,1,Lost
660,10,247.82,21.444444444444443,2,3,3,Sleeping
661,10,202.93,13.11111111111111,3,3,3,Loyal
662,13,370.40999999999997,13.916666666666666,3,3,4,Loyal
663,5,4.63,17.25,2,1,1,Lost
664,8,159.94,23.714285714285715,1,2,3,Lost
665,22,170.68,13.095238095238095,3,4,3,Loyal
666,4,3.25,30.0,1,1,1,Lost
667,76,661.05,4.493333333333333,5,5,5,Premium
668,15,317.8,18.0,2,4,4,Sleeping
669,29,421.73,8.107142857142858,5,5,4,Premium
670,6,85.88000000000001,19.6,2,2,2,Lost
671,9,141.99,25.125,1,3,3,Sleeping
672,19,998.47,14.38888888888889,3,4,5,Loyal
673,7,152.4,18.666666666666668,2,2,3,Lost
674,5,241.42000000000002,7.5,5,1,3,New
675,11,169.53,22.0,2,3,3,Sleeping
676,12,70.17999999999999,21.818181818181817,2,3,2,Sleeping
677,6,9.0,20.6,2,2,1,Lost
678,22,264.38,11.571428571428571,4,4,4,Premium
679,9,50.839999999999996,21.0,2,3,1,Sleeping
680,7,27.04,19.5,2,2,1,Lost
681,6,240.82999999999998,10.8,4,2,3,Promising
682,20,83.55,12.736842105263158,4,4,2,Frugal
683,7,272.63,20.0,2,2,4,High_Check
684,27,135.88,7.1923076923076925,5,5,3,Loyal
685,5,76.46000000000001,20.5,2,1,2,Lost
686,4,5.550000000000001,18.0,2,1,1,Lost
687,20,1696.17,13.210526315789474,3,4,5,Loyal
688,64,1234.68,4.238095238095238,5,5,5,Premium
689,4,107.14,30.0,1,1,2,Lost
690,100,1727.4099999999999,3.393939393939394,5,5,5,Premium
691,23,120.25,13.772727272727273,3,4,2,Frugal
692,12,111.72999999999999,19.818181818181817,2,3,2,Sleeping
693,6,127.61999999999999,13.4,3,2,2,Promising
694,9,32.63,22.625,1,3,1,Sleeping
695,4,59.42,4.333333333333333,5,1,2,New
696,39,1150.93,9.210526315789474,4,5,5,Premium
697,6,1.98,17.2,2,2,1,Lost
698,6,243.3,28.6,1,2,3,Lost
699,37,2102.65,9.86111111111111,4,5,5,Premium
700,9,203.64000000000001,2.25,5,3,3,Loyal
701,8,130.46,25.714285714285715,1,2,3,Lost
702,27,378.43,11.73076923076923,4,5,4,Premium
703,10,245.81,7.222222222222222,5,3,3,Loyal
704,7,265.31,15.5,3,2,4,High_Check
705,7,30.330000000000002,17.833333333333332,2,2,1,Lost
706,11,301.93,17.9,2,3,4,Sleeping
707,13,111.71000000000001,19.416666666666668,2,3,2,Sleeping
708,15,176.16,20.785714285714285,2,4,3,Sleeping
709,6,135.75,6.8,5,2,3,Promising
710,17,407.72,15.875,3,4,4,Loyal
711,6,130.62,12.8,4,2,3,Promising
712,5,43.91,30.0,1,1,1,Lost
713,16,301.75,12.8,4,4,4,Premium
714,16,189.51999999999998,17.133333333333333,2,4,3,Sleeping
715,14,51.66,15.615384615384615,3,4,1,Frugal
716,5,36.11,11.75,4,1,1,New
717,8,21.05,9.428571428571429,4,2,1,New
718,4,60.400000000000006,29.333333333333332,1,1,2,Lost
719,73,2309.89,5.027777777777778,5,5,5,Premium
720,24,972.76,14.608695652173912,3,4,5,Loyal
721,19,808.16,10.5,4,4,5,Premium
722,9,241.83,16.375,3,3,3,Loyal
723,14,869.77,19.384615384615383,2,4,5,Sleeping
724,4,59.33,22.333333333333332,1,1,2,Lost
725,10,170.08,13.11111111111111,3,3,3,Loyal
726,8,308.72,19.142857142857142,2,2,4,High_Check
727,22,257.06,16.61904761904762,3,4,4,Loyal
728,19,313.82,17.38888888888889,2,4,4,Sleeping
729,60,1152.17,6.169491525423729,5,5,5,Premium
730,12,113.34,18.727272727272727,2,3,2,Sleeping
731,10,100.64,14.88888888888889,3,3,2,Promising
732,42,128.61,8.902439024390244,4,5,3,Loyal
733,5,138.04000000000002,19.5,2,1,3,Lost
734,8,322.22,14.714285714285714,3,2,4,High_Check
735,10,418.6,7.777777777777778,5,3,4,Loyal
736,4,86.12,24.0,1,1,2,Lost
737,16,55.19,11.333333333333334,4,4,1,Frugal
738,8,241.33,25.428571428571427,1,2,3,Lost
739,4,33.08,30.0,1,1,1,Lost
740,6,55.67,8.2,5,2,1,New
741,30,680.52,7.827586206896552,5,5,5,Premium
742,14,99.17,18.076923076923077,2,4,2,Frugal
743,6,84.43,16.0,3,2,2,Promising
744,6,151.22,22.0,2,2,3,Lost
745,10,150.91,8.11111111111111,5,3,3,Loyal
746,9,14.73,16.0,3,3,1,New
747,8,245.82,21.142857142857142,2,2,3,Lost
748,4,61.79,14.666666666666666,3,1,2,New
749,10,256.2,11.777777777777779,4,3,4,Loyal
750,4,43.29,22.0,2,1,1,Lost
751,7,68.53,29.666666666666668,1,2,2,Lost
752,12,275.61,17.181818181818183,2,3,4,Sleeping
753,4,120.03,30.0,1,1,2,Lost
754,14,200.8,20.53846153846154,2,4,3,Sleeping
755,13,121.84,10.416666666666666,4,3,2,Promising
756,22,759.1,8.952380952380953,4,4,5,Premium
757,6,95.55000000000001,15.2,3,2,2,Promising
758,34,599.6700000000001,9.848484848484848,4,5,5,Premium
759,4,26.57,25.333333333333332,1,1,1,Lost
760,5,8.849999999999998,11.0,4,1,1,New
761,9,285.34,18.875,2,3,4,Sleeping
762,47,1294.66,7.521739130434782,5,5,5,Premium
763,4,26.25,21.333333333333332,2,1,1,Lost
764,4,28.96,9.0,4,1,1,New
765,6,26.220000000000002,21.4,2,2,1,Lost
766,16,251.96,5.333333333333333,5,4,4,Premium
767,32,453.76,7.67741935483871,5,5,4,Premium
768,34,959.36,7.151515151515151,5,5,5,Premium
769,13,220.92000000000002,17.666666666666668,2,3,3,Sleeping
770,5,50.47,23.0,1,1,1,Lost
771,4,71.00999999999999,23.0,1,1,2,Lost
772,11,216.35,4.6,5,3,3,Loyal
773,10,172.91,18.666666666666668,2,3,3,Sleeping
774,11,287.03,10.8,4,3,4,Loyal
775,9,240.14,21.75,2,3,3,Sleeping
776,4,13.68,22.666666666666668,1,1,1,Lost
777,27,958.01,13.192307692307692,3,5,5,Loyal
778,43,838.74,4.238095238095238,5,5,5,Premium
779,7,369.43,24.833333333333332,1,2,4,High_Check
780,19,85.35,6.055555555555555,5,4,2,Frugal
781,8,25.439999999999998,19.857142857142858,2,2,1,Lost
782,5,212.22,28.0,1,1,3,Lost
783,4,0.0,25.0,1,1,1,Lost
784,8,142.56,18.285714285714285,2,2,3,Lost
785,11,111.3,22.7,1,3,2,Sleeping
786,100,3497.7,3.1818181818181817,5,5,5,Premium
787,41,174.49,7.65,5,5,3,Loyal
788,4,3.95,27.666666666666668,1,1,1,Lost
789,12,87.99000000000001,24.727272727272727,1,3,2,Sleeping
790,5,92.42,11.75,4,1,2,New
791,15,333.13,3.9285714285714284,5,4,4,Premium
792,9,81.00999999999999,8.75,5,3,2,Promising
793,6,34.92,20.2,2,2,1,Lost
794,6,33.58,25.6,1,2,1,Lost
795,13,90.07,18.333333333333332,2,3,2,Sleeping
796,8,387.0,16.428571428571427,3,2,4,High_Check
797,19,91.84,17.555555555555557,2,4,2,Frugal
798,13,169.14,12.5,4,3,3,Loyal
799,16,352.29,7.0,5,4,4,Premium
800,22,265.08,12.19047619047619,4,4,4,Premium
801,6,116.48,15.2,3,2,2,Promising
802,7,239.24,5.5,5,2,3,Promising
803,8,290.52,20.571428571428573,2,2,4,High_Check
804,16,461.92,17.6,2,4,4,Sleeping
805,5,133.49,30.0,1,1,3,Lost
806,14,46.629999999999995,15.076923076923077,3,4,1,Frugal
807,22,60.550000000000004,9.619047619047619,4,4,2,Frugal
808,4,51.41,20.333333333333332,2,1,1,Lost
809,22,502.65,6.857142857142857,5,4,4,Premium
810,4,20.439999999999998,19.333333333333332,2,1,1,Lost
811,8,147.75,20.428571428571427,2,2,3,Lost
812,48,1509.26,7.319148936170213,5,5,5,Premium
813,6,44.13,27.0,1,2,1,Lost
814,4,24.330000000000002,18.666666666666668,2,1,1,Lost
815,4,80.01,9.0,4,1,2,New
816,5,407.64,22.0,2,1,4,High_Check
817,16,295.21999999999997,20.733333333333334,2,4,4,Sleeping
818,70,1345.82,5.188405797101449,5,5,5,Premium
819,5,169.42000000000002,13.25,3,1,3,New
820,5,97.12,17.75,2,1,2,Lost
821,4,74.99000000000001,14.333333333333334,3,1,2,New
822,4,129.51,22.333333333333332,1,1,3,Lost
823,7,42.68,19.333333333333332,2,2,1,Lost
824,22,331.59000000000003,14.666666666666666,3,4,4,Loyal
825,10,136.51,21.22222222222222,2,3,3,Sleeping
826,4,28.77,17.0,3,1,1,New
827,8,69.08,21.285714285714285,2,2,2,Lost
828,7,7.76,20.5,2,2,1,Lost
829,4,26.44,12.333333333333334,4,1,1,New
830,7,382.32,23.0,1,2,4,High_Check
831,20,184.56,15.68421052631579,3,4,3,Loyal
832,6,135.27,27.6,1,2,3,Lost
833,12,562.19,21.181818181818183,2,3,5,Sleeping
834,22,252.06,11.904761904761905,4,4,4,Premium
835,5,10.309999999999999,23.25,1,1,1,Lost
836,14,91.99,17.46153846153846,2,4,2,Frugal
837,5,129.67000000000002,7.0,5,1,3,New
838,24,130.53,12.130434782608695,4,4,3,Loyal
839,27,1875.03,11.192307692307692,4,5,5,Premium
840,10,165.97,19.666666666666668,2,3,3,Sleeping
841,16,476.76,19.0,2,4,4,Sleeping
842,13,1045.96,11.25,4,3,5,Loyal
843,5,172.26999999999998,27.0,1,1,3,Lost
844,19,317.86,15.38888888888889,3,4,4,Loyal
845,23,865.98,6.681818181818182,5,4,5,Premium
846,5,73.26,14.75,3,1,2,New
847,38,2455.79,9.72972972972973,4,5,5,Premium
848,44,1005.6,5.813953488372093,5,5,5,Premium
849,30,451.71,6.379310344827586,5,5,4,Premium
850,8,143.55,9.857142857142858,4,2,3,Promising
851,7,239.36,9.166666666666666,4,2,3,Promising
852,38,1249.16,9.837837837837839,4,5,5,Premium
853,19,273.67,8.944444444444445,4,4,4,Premium
854,84,1797.1100000000001,3.6265060240963853,5,5,5,Premium
855,16,617.89,18.133333333333333,2,4,5,Sleeping
856,5,55.489999999999995,16.5,3,1,1,New
857,47,1128.84,7.586956521739131,5,5,5,Premium
858,31,162.22,9.933333333333334,4,5,3,Loyal
859,8,327.88,7.714285714285714,5,2,4,High_Check
860,20,264.35,13.947368421052632,3,4,4,Loyal
861,4,12.1,24.0,1,1,1,Lost
862,8,56.39,11.714285714285714,4,2,1,New
863,11,391.11,20.7,2,3,4,Sleeping
864,30,194.56,10.068965517241379,4,5,3,Loyal
865,4,9.34,20.333333333333332,2,1,1,Lost
866,23,1222.37,16.045454545454547,3,4,5,Loyal
867,6,38.78,26.8,1,2,1,Lost
868,86,1303.49,4.294117647058823,5,5,5,Premium
869,5,76.96,16.25,3,1,2,New
870,45,2439.51,8.295454545454545,5,5,5,Premium
871,8,0.0,28.428571428571427,1,2,1,Lost
872,5,70.53,25.0,1,1,2,Lost
873,9,266.62,8.375,5,3,4,Loyal
874,14,610.74,8.076923076923077,5,4,5,Premium
875,5,26.790000000000003,8.75,5,1,1,New
876,5,47.0,14.75,3,1,1,New
877,13,248.67000000000002,24.416666666666668,1,3,4,Sleeping
878,7,34.959999999999994,6.666666666666667,5,2,1,New
879,57,1689.54,6.357142857142857,5,5,5,Premium
880,50,1470.14,3.2653061224489797,5,5,5,Premium
881,18,715.35,15.0,3,4,5,Loyal
882,5,50.97,12.5,4,1,1,New
883,13,232.28,17.583333333333332,2,3,3,Sleeping
884,4,58.14,26.333333333333332,1,1,1,Lost
885,22,272.68,13.523809523809524,3,4,4,Loyal
886,23,223.95,12.954545454545455,3,4,3,Loyal
887,9,107.37,17.375,2,3,2,Sleeping
888,16,584.42,4.2,5,4,5,Premium
889,6,93.99,25.0,1,2,2,Lost
890,21,816.48,12.8,4,4,5,Premium
891,16,761.28,19.4,2,4,5,Sleeping
892,13,347.45,6.916666666666667,5,3,4,Loyal
893,29,362.72999999999996,9.428571428571429,4,5,4,Premium
894,67,2678.05,5.424242424242424,5,5,5,Premium
895,6,64.24,20.0,2,2,2,Lost
896,27,627.8199999999999,11.307692307692308,4,5,5,Premium
897,5,195.68,19.5,2,1,3,Lost
898,53,510.6,6.403846153846154,5,5,4,Premium
899,11,216.56,2.6,5,3,3,Loyal
900,8,427.03000000000003,12.0,4,2,4,High_Check
901,5,6.28,20.25,2,1,1,Lost
902,4,42.86,17.333333333333332,2,1,1,Lost
903,8,214.24,16.714285714285715,3,2,3,Promising
904,9,172.54999999999998,24.625,1,3,3,Sleeping
905,5,80.23,14.0,3,1,2,New
906,5,197.35,26.0,1,1,3,Lost
907,24,791.58,9.91304347826087,4,4,5,Premium
908,6,221.76,22.4,1,2,3,Lost
909,4,34.14,14.0,3,1,1,New
910,13,58.78,7.75,5,3,2,Promising
911,40,1679.35,8.974358974358974,4,5,5,Premium
912,8,208.32,6.428571428571429,5,2,3,Promising
913,28,230.48,13.333333333333334,3,5,3,Loyal
914,34,862.7,8.151515151515152,5,5,5,Premium
915,10,344.31,19.11111111111111,2,3,4,Sleeping
916,7,31.43,23.0,1,2,1,Lost
917,26,702.73,7.04,5,5,5,Premium
918,5,30.479999999999997,17.75,2,1,1,Lost
919,11,253.04000000000002,17.5,2,3,4,Sleeping
920,5,75.03999999999999,11.75,4,1,2,New
921,13,116.29,21.416666666666668,2,3,2,Sleeping
922,4,129.85,26.333333333333332,1,1,3,Lost
923,13,129.27,13.333333333333334,3,3,3,Loyal
924,15,344.94,21.714285714285715,2,4,4,Sleeping
925,4,55.18,10.666666666666666,4,1,1,New
926,8,242.61,11.857142857142858,4,2,3,Promising
927,5,141.36,4.25,5,1,3,New
928,9,31.340000000000003,15.75,3,3,1,New
929,4,85.31,7.666666666666667,5,1,2,New
930,5,65.61,20.25,2,1,2,Lost
931,4,51.16,26.333333333333332,1,1,1,Lost
932,32,754.08,10.387096774193548,4,5,5,Premium
933,33,683.31,10.84375,4,5,5,Premium
934,6,28.0,24.0,1,2,1,Lost
935,19,483.32,15.222222222222221,3,4,4,Loyal
936,7,65.24,27.666666666666668,1,2,2,Lost
937,11,104.38,14.6,3,3,2,Promising
938,15,73.66,21.857142857142858,2,4,2,Frugal
939,7,213.39,22.666666666666668,1,2,3,Lost
940,8,167.2,17.714285714285715,2,2,3,Lost
941,10,333.72,6.888888888888889,5,3,4,Loyal
942,10,246.32,6.0,5,3,3,Loyal
943,4,0.0,18.666666666666668,2,1,1,Lost
944,4,66.33,11.666666666666666,4,1,2,New
945,10,363.49,19.666666666666668,2,3,4,Sleeping
946,19,312.33,18.944444444444443,2,4,4,Sleeping
947,40,884.5699999999999,9.102564102564102,4,5,5,Premium
948,10,165.74,19.0,2,3,3,Sleeping
949,9,23.61,17.625,2,3,1,Sleeping
950,16,379.83,17.533333333333335,2,4,4,Sleeping
951,4,33.67999999999999,25.0,1,1,1,Lost
952,4,26.26,21.333333333333332,2,1,1,Lost
953,10,254.22,15.88888888888889,3,3,4,Loyal
954,12,107.16999999999999,18.454545454545453,2,3,2,Sleeping
955,6,23.56,9.0,4,2,1,New
956,12,68.19,19.363636363636363,2,3,2,Sleeping
957,33,318.36,5.6875,5,5,4,Premium
958,38,1519.57,9.08108108108108,4,5,5,Premium
959,10,97.99000000000001,24.444444444444443,1,3,2,Sleeping
960,20,289.72,7.473684210526316,5,4,4,Premium
961,50,608.35,7.36734693877551,5,5,5,Premium
962,28,345.42,13.074074074074074,3,5,4,Loyal
963,49,1116.64,4.583333333333333,5,5,5,Premium
964,100,1639.92,2.272727272727273,5,5,5,Premium
965,6,59.690000000000005,18.8,2,2,2,Lost
966,16,316.03,11.733333333333333,4,4,4,Premium
967,5,64.57,30.0,1,1,2,Lost
968,59,1446.62,6.275862068965517,5,5,5,Premium
969,12,520.56,14.181818181818182,3,3,4,Loyal
970,7,51.839999999999996,13.166666666666666,3,2,1,New
971,25,43.81,14.625,3,5,1,Frugal
972,23,514.3000000000001,9.5,4,4,4,Premium
973,26,1642.91,12.28,4,5,5,Premium
974,7,190.28,28.333333333333332,1,2,3,Lost
975,32,355.85,11.548387096774194,4,5,4,Premium
976,5,231.53,6.0,5,1,3,New
977,14,423.03000000000003,14.615384615384615,3,4,4,Loyal
978,15,190.2,17.357142857142858,2,4,3,Sleeping
979,15,162.97,17.714285714285715,2,4,3,Sleeping
980,47,1017.48,7.782608695652174,5,5,5,Premium
981,7,26.88,4.166666666666667,5,2,1,New
982,14,1337.78,24.076923076923077,1,4,5,Sleeping
983,7,262.81,21.333333333333332,2,2,4,High_Check
984,51,712.73,2.14,5,5,5,Premium
985,10,74.34,15.444444444444445,3,3,2,Promising
986,21,0.0,9.1,4,4,1,Frugal
987,8,91.35,18.571428571428573,2,2,2,Lost
988,4,0.0,24.666666666666668,1,1,1,Lost
989,4,31.23,12.0,4,1,1,New
990,10,76.6,14.0,3,3,2,Promising
991,6,29.48,14.2,3,2,1,New
992,22,183.92,16.238095238095237,3,4,3,Loyal
993,14,134.60999999999999,14.923076923076923,3,4,3,Loyal
994,11,233.91,17.5,2,3,3,Sleeping
995,36,776.45,9.142857142857142,4,5,5,Premium
996,5,96.91,19.5,2,1,2,Lost
997,18,314.9,17.11764705882353,2,4,4,Sleeping
998,27,999.27,8.192307692307692,5,5,5,Premium
999,39,2412.98,8.842105263157896,4,5,5,Premium
1000,8,211.13,13.428571428571429,3,2,3,Promising
1001,6,175.86,27.8,1,2,3,Lost
1002,19,141.3,15.277777777777779,3,4,3,Loyal
1003,9,190.10999999999999,8.75,5,3,3,Loyal
1004,56,2366.47,6.127272727272727,5,5,5,Premium
1005,11,92.35000000000001,14.1,3,3,2,Promising
1006,5,56.5,26.75,1,1,1,Lost
1007,9,222.88,10.125,4,3,3,Loyal
1008,7,103.03999999999999,14.5,3,2,2,Promising
1009,20,382.94,15.842105263157896,3,4,4,Loyal
1010,5,111.16,23.0,1,1,2,Lost
1011,8,273.67,22.857142857142858,1,2,4,High_Check
1012,9,126.97,10.375,4,3,2,Promising
1013,20,842.65,8.894736842105264,4,4,5,Premium
1014,7,9.059999999999999,24.166666666666668,1,2,1,Lost
1015,12,110.15,16.454545454545453,3,3,2,Promising
1016,6,122.17,14.4,3,2,2,Promising
1017,6,40.93,24.0,1,2,1,Lost
1018,87,2458.77,4.174418604651163,5,5,5,Premium
1019,10,239.81,23.0,1,3,3,Sleeping
1020,5,80.59,12.0,4,1,2,New
1021,33,1905.6599999999999,9.6875,4,5,5,Premium
1022,79,1301.0,4.32051282051282,5,5,5,Premium
1023,16,117.96000000000001,6.066666666666666,5,4,2,Frugal
1024,100,431.85,0.6666666666666666,5,5,4,Premium
1025,8,262.25,20.571428571428573,2,2,4,High_Check
1026,6,11.24,11.8,4,2,1,New
1027,48,1235.3600000000001,5.787234042553192,5,5,5,Premium
1028,4,126.64,26.333333333333332,1,1,2,Lost
1029,27,205.0,11.307692307692308,4,5,3,Loyal
1030,4,23.66,30.0,1,1,1,Lost
1031,10,56.1,26.77777777777778,1,3,1,Sleeping
1032,4,102.53,30.0,1,1,2,Lost
1033,5,108.55999999999999,19.5,2,1,2,Lost
1034,7,124.03,17.333333333333332,2,2,2,Lost
1035,28,817.42,10.88888888888889,4,5,5,Premium
1036,32,1199.23,6.451612903225806,5,5,5,Premium
1037,8,479.08000000000004,21.0,2,2,4,High_Check
1038,15,209.26,15.142857142857142,3,4,3,Loyal
1039,7,93.08,21.833333333333332,2,2,2,Lost
1040,9,164.56,9.625,4,3,3,Loyal
1041,16,327.15999999999997,8.733333333333333,5,4,4,Premium
1042,8,166.96,15.714285714285714,3,2,3,Promising
1043,10,489.02000000000004,24.0,1,3,4,Sleeping
1044,27,411.06,10.26923076923077,4,5,4,Premium
1045,4,83.67,22.333333333333332,1,1,2,Lost
1046,4,287.63,21.0,2,1,4,High_Check
1047,13,141.16,20.25,2,3,3,Sleeping
1048,4,22.54,14.0,3,1,1,New
1049,18,211.07999999999998,12.411764705882353,4,4,3,Loyal
1050,27,188.03,11.538461538461538,4,5,3,Loyal
1051,13,176.75,10.166666666666666,4,3,3,Loyal
1052,21,70.89,10.45,4,4,2,Frugal
1053,5,8.6,19.0,2,1,1,Lost
1054,6,252.98,21.4,2,2,4,High_Check
1055,16,583.1800000000001,6.066666666666666,5,4,5,Premium
1056,17,990.22,18.625,2,4,5,Sleeping
1057,4,187.99,13.333333333333334,3,1,3,New
1058,44,287.48,8.44186046511628,5,5,4,Premium
1059,36,2589.7,7.4,5,5,5,Premium
1060,11,35.2,18.2,2,3,1,Sleeping
1061,4,44.99,22.0,2,1,1,Lost
1062,13,246.75,8.583333333333334,5,3,3,Loyal
1063,4,25.63,25.666666666666668,1,1,1,Lost
1064,8,137.33,20.285714285714285,2,2,3,Lost
1065,6,159.08,22.6,1,2,3,Lost
1066,55,1190.01,4.314814814814815,5,5,5,Premium
1067,19,486.33,12.777777777777779,4,4,4,Premium
1068,4,5.75,22.333333333333332,1,1,1,Lost
1069,7,125.19999999999999,25.833333333333332,1,2,2,Lost
1070,5,53.44,27.0,1,1,1,Lost
1071,9,24.020000000000003,11.0,4,3,1,New
1072,16,248.94,6.466666666666667,5,4,4,Premium
1073,6,91.34,25.0,1,2,2,Lost
1074,4,126.32000000000001,14.666666666666666,3,1,2,New
1075,84,1325.81,2.9036144578313254,5,5,5,Premium
1076,8,78.61999999999999,24.714285714285715,1,2,2,Lost
